row_id,monitor,date_hour,date,hour,season,sin_hour,cos_hour,season_binary,mod_pm25,mod_pm1,mod_pm10,mod_temp,mod_rh,grimm_pm25,split_day_block
350,MOD-PM-00884,2025-08-28T10:00:00Z,2025-08-28,10,Not Harmattan,0.49999999999999994,-0.8660254037844387,0,8.437023849920093,8.616751969151354,11.421477509836274,32.50333333333333,53.85183333333333,7.82,train
351,MOD-PM-00884,2025-08-28T11:00:00Z,2025-08-28,11,Not Harmattan,0.258819045102521,-0.9659258262890682,0,8.160976125427371,8.377099484047791,11.268159512578189,35.20733333333333,45.940333333333335,6.033333333333333,train
352,MOD-PM-00884,2025-08-28T12:00:00Z,2025-08-28,12,Not Harmattan,1.2246467991473532e-16,-1,0,9.755331694568504,9.893256881376727,12.382504172921536,36.091166666666666,42.4555,5.196666666666666,train
353,MOD-PM-00884,2025-08-28T13:00:00Z,2025-08-28,13,Not Harmattan,-0.2588190451025208,-0.9659258262890683,0,12.63431018811621,12.588084737256937,14.696724357666229,37.57266666666666,39.184,5.848333333333334,train
354,MOD-PM-00884,2025-08-28T14:00:00Z,2025-08-28,14,Not Harmattan,-0.4999999999999998,-0.8660254037844388,0,9.208742109926195,9.333054528183297,12.218914407139666,37.594,38.86183333333334,5.385,train
355,MOD-PM-00884,2025-08-28T15:00:00Z,2025-08-28,15,Not Harmattan,-0.7071067811865471,-0.7071067811865479,0,16.89402186206689,16.600169911652788,17.856371660446847,35.13966666666666,43.87866666666667,6.288333333333333,train
356,MOD-PM-00884,2025-08-28T16:00:00Z,2025-08-28,16,Not Harmattan,-0.8660254037844384,-0.5000000000000004,0,8.670615242700189,8.847593276750104,11.527861426301069,33.628,47.543,5.721666666666667,train
357,MOD-PM-00884,2025-08-28T17:00:00Z,2025-08-28,17,Not Harmattan,-0.9659258262890683,-0.25881904510252063,0,10.17181974399152,10.239874752783235,12.707866391592608,31.682833333333335,53.41283333333333,5.318333333333333,train
358,MOD-PM-00884,2025-08-28T18:00:00Z,2025-08-28,18,Not Harmattan,-1,-1.8369701987210297e-16,0,14.968345230920365,14.662258609908632,17.227950229123508,28.685166666666667,63.2565,6.411666666666667,train
359,MOD-PM-00884,2025-08-28T19:00:00Z,2025-08-28,19,Not Harmattan,-0.9659258262890684,0.2588190451025203,0,14.675616776676955,14.24089963674188,17.324283615155796,27.1325,68.44316666666667,10.76,train
360,MOD-PM-00884,2025-08-28T20:00:00Z,2025-08-28,20,Not Harmattan,-0.8660254037844386,0.5000000000000001,0,20.99094513870501,20.368861969170823,21.525610771312454,27.6375,66.50066666666667,11.731666666666667,train
361,MOD-PM-00884,2025-08-28T21:00:00Z,2025-08-28,21,Not Harmattan,-0.7071067811865477,0.7071067811865474,0,30.33768005552291,29.149335021366852,28.811107538978995,26.4895,70.81566666666667,13.881666666666666,train
362,MOD-PM-00884,2025-08-28T22:00:00Z,2025-08-28,22,Not Harmattan,-0.5000000000000004,0.8660254037844384,0,28.70404932073407,27.6429507204843,27.49316062377343,25.843666666666667,74.2315,19.418333333333333,train
363,MOD-PM-00884,2025-08-28T23:00:00Z,2025-08-28,23,Not Harmattan,-0.25881904510252157,0.9659258262890681,0,28.81828580980907,27.783640984878804,27.520214881793,25.156,77.12466666666667,19.5,train
364,MOD-PM-00884,2025-08-29T00:00:00Z,2025-08-29,0,Not Harmattan,0,1,0,24.675857006844808,23.890312545618706,24.102955521138007,24.482666666666667,79.42866666666667,20.645,train
365,MOD-PM-00884,2025-08-29T01:00:00Z,2025-08-29,1,Not Harmattan,0.25881904510252074,0.9659258262890683,0,24.36406194830202,23.584730136259708,23.942131231497157,23.839166666666667,81.86233333333334,19.785,train
366,MOD-PM-00884,2025-08-29T02:00:00Z,2025-08-29,2,Not Harmattan,0.49999999999999994,0.8660254037844387,0,21.856528189716503,21.204115424517713,21.947179954249375,23.757,82.47666666666666,19.968333333333337,train
367,MOD-PM-00884,2025-08-29T03:00:00Z,2025-08-29,3,Not Harmattan,0.7071067811865475,0.7071067811865476,0,17.701068841140152,17.28845122743428,18.502581886600307,24.128,81.71316666666667,19.091666666666665,train
368,MOD-PM-00884,2025-08-29T04:00:00Z,2025-08-29,4,Not Harmattan,0.8660254037844386,0.5000000000000001,0,13.370788103624148,13.210742165453416,15.178068694354684,24.112666666666662,82.0855,16.238333333333333,train
369,MOD-PM-00884,2025-08-29T05:00:00Z,2025-08-29,5,Not Harmattan,0.9659258262890683,0.25881904510252074,0,10.87728410306855,10.880955250584153,13.416997685033069,23.56983333333333,84.62516666666667,13.153333333333332,train
370,MOD-PM-00884,2025-08-29T06:00:00Z,2025-08-29,6,Not Harmattan,1,6.123233995736766e-17,0,10.867149234259148,10.824971568184589,13.634759177737294,23.535333333333337,84.94233333333334,12.05,train
371,MOD-PM-00884,2025-08-29T07:00:00Z,2025-08-29,7,Not Harmattan,0.9659258262890683,-0.25881904510252063,0,17.95425703256378,17.52521795571312,19.15092011310077,26.088333333333335,76.37983333333334,12.318333333333332,train
372,MOD-PM-00884,2025-08-29T08:00:00Z,2025-08-29,8,Not Harmattan,0.8660254037844387,-0.49999999999999983,0,16.32496981297897,15.979125640922422,17.960801406493506,29.098,65.95183333333333,14.756666666666666,train
373,MOD-PM-00884,2025-08-29T09:00:00Z,2025-08-29,9,Not Harmattan,0.7071067811865476,-0.7071067811865475,0,15.137436442525129,14.876843487394794,16.824680596879734,31.847,57.31883333333333,11.58,train
374,MOD-PM-00884,2025-08-29T10:00:00Z,2025-08-29,10,Not Harmattan,0.49999999999999994,-0.8660254037844387,0,13.841743425863896,13.677503712662425,16.01807812150896,34.03333333333333,50.787166666666664,10.253333333333334,train
375,MOD-PM-00884,2025-08-29T11:00:00Z,2025-08-29,11,Not Harmattan,0.258819045102521,-0.9659258262890682,0,13.921027872405055,13.759324537832644,15.940486762352377,35.52033333333333,46.06883333333333,8.921666666666667,train
376,MOD-PM-00884,2025-08-29T12:00:00Z,2025-08-29,12,Not Harmattan,1.2246467991473532e-16,-1,0,25.720401041098388,24.890612052960737,25.19792604577342,36.722166666666666,42.775166666666664,8.281666666666666,train
377,MOD-PM-00884,2025-08-29T13:00:00Z,2025-08-29,13,Not Harmattan,-0.2588190451025208,-0.9659258262890683,0,15.798010613952224,15.501254495772915,17.619167033251497,37.10686274509804,41.51980392156863,8.65,train
378,MOD-PM-00884,2025-08-29T14:00:00Z,2025-08-29,14,Not Harmattan,-0.4999999999999998,-0.8660254037844388,0,24.329740491940814,23.451757421527212,24.905401880936846,36.83788461538462,42.497692307692304,8.151666666666667,train
379,MOD-PM-00884,2025-08-29T16:00:00Z,2025-08-29,16,Not Harmattan,-0.8660254037844384,-0.5000000000000004,0,26.03042198779728,25.120414488102583,25.647418636374223,32.025166666666664,55.26433333333333,11.803333333333333,train
380,MOD-PM-00884,2025-08-29T17:00:00Z,2025-08-29,17,Not Harmattan,-0.9659258262890683,-0.25881904510252063,0,28.142410373553854,27.12957458136665,27.360212333634053,31.277166666666663,56.891666666666666,13.471666666666666,train
381,MOD-PM-00884,2025-08-29T18:00:00Z,2025-08-29,18,Not Harmattan,-1,-1.8369701987210297e-16,0,24.76941591649781,23.82107362020426,25.420886633622764,28.505333333333333,65.04633333333334,14.216666666666669,train
382,MOD-PM-00884,2025-08-29T19:00:00Z,2025-08-29,19,Not Harmattan,-0.9659258262890684,0.2588190451025203,0,23.73300832621797,22.942899341684367,23.880516423075257,27.061166666666665,69.42433333333334,14.575,train
383,MOD-PM-00884,2025-08-29T20:00:00Z,2025-08-29,20,Not Harmattan,-0.8660254037844386,0.5000000000000001,0,15.505167004376148,15.236389549376048,17.05832382399381,26.278666666666663,71.63066666666667,14.925,train
384,MOD-PM-00884,2025-08-29T21:00:00Z,2025-08-29,21,Not Harmattan,-0.7071067811865477,0.7071067811865474,0,14.6907477075755,14.466161814479507,16.468139610058774,25.426,75.124,11.625,train
385,MOD-PM-00884,2025-08-29T22:00:00Z,2025-08-29,22,Not Harmattan,-0.5000000000000004,0.8660254037844384,0,14.036406318529,13.882315493702205,15.715882691539226,25.437333333333335,76.04016666666666,12.285,train
386,MOD-PM-00884,2025-08-29T23:00:00Z,2025-08-29,23,Not Harmattan,-0.25881904510252157,0.9659258262890681,0,13.909791830727023,13.755746199369993,15.88347054568497,25.199333333333332,77.60583333333334,11.565,train
387,MOD-PM-00884,2025-08-30T00:00:00Z,2025-08-30,0,Not Harmattan,0,1,0,12.614221166606752,12.52656769907002,14.772286429502785,24.833333333333332,80.008,11.84,train
388,MOD-PM-00884,2025-08-30T01:00:00Z,2025-08-30,1,Not Harmattan,0.25881904510252074,0.9659258262890683,0,11.178291745916823,11.1942137730969,13.543340437875614,24.4155,82.2065,11.438333333333333,train
389,MOD-PM-00884,2025-08-30T02:00:00Z,2025-08-30,2,Not Harmattan,0.49999999999999994,0.8660254037844387,0,10.649076222090631,10.697459593289636,12.96711002641212,24.212,83.354,10.555,train
390,MOD-PM-00884,2025-08-30T03:00:00Z,2025-08-30,3,Not Harmattan,0.7071067811865475,0.7071067811865476,0,10.322435721911535,10.38460507673235,12.862464409235963,24.499666666666663,81.927,10.581666666666669,train
391,MOD-PM-00884,2025-08-30T04:00:00Z,2025-08-30,4,Not Harmattan,0.8660254037844386,0.5000000000000001,0,9.65379947766304,9.728768742367702,12.389093907497564,24.535833333333333,81.6485,10.34,train
392,MOD-PM-00884,2025-08-30T05:00:00Z,2025-08-30,5,Not Harmattan,0.9659258262890683,0.25881904510252074,0,8.61168210213847,8.721581895404007,11.89198771910882,23.803,83.244,9.803333333333333,train
393,MOD-PM-00884,2025-08-30T06:00:00Z,2025-08-30,6,Not Harmattan,1,6.123233995736766e-17,0,10.002463435214684,9.896854458218217,13.63916813684212,23.805666666666667,82.04733333333333,9.653333333333332,train
394,MOD-PM-00884,2025-08-30T07:00:00Z,2025-08-30,7,Not Harmattan,0.9659258262890683,-0.25881904510252063,0,11.202517549026624,11.128341563977962,13.994381695115388,25.095666666666663,78.00533333333334,10.64,train
395,MOD-PM-00884,2025-08-30T08:00:00Z,2025-08-30,8,Not Harmattan,0.8660254037844387,-0.49999999999999983,0,11.66121722508035,11.584406572556675,14.289197254468805,26.321166666666667,73.94216666666667,10.58,train
396,MOD-PM-00884,2025-08-30T09:00:00Z,2025-08-30,9,Not Harmattan,0.7071067811865476,-0.7071067811865475,0,10.393848821651028,10.423178026289438,13.149520832673725,28.96066666666667,65.6105,9.79,train
397,MOD-PM-00884,2025-08-30T10:00:00Z,2025-08-30,10,Not Harmattan,0.49999999999999994,-0.8660254037844387,0,8.827267279307494,8.958945013426623,12.018946778062794,30.564666666666668,60.277833333333334,7.806666666666667,train
398,MOD-PM-00884,2025-08-30T11:00:00Z,2025-08-30,11,Not Harmattan,0.258819045102521,-0.9659258262890682,0,11.106674725275733,11.066913420369094,13.929069050024925,31.49266666666667,57.355333333333334,6.681666666666667,train
399,MOD-PM-00884,2025-08-30T12:00:00Z,2025-08-30,12,Not Harmattan,1.2246467991473532e-16,-1,0,11.97372600677873,11.89735728100812,14.804824231641971,32.88766666666667,53.26866666666667,7.441666666666666,train
400,MOD-PM-00884,2025-08-30T13:00:00Z,2025-08-30,13,Not Harmattan,-0.2588190451025208,-0.9659258262890683,0,14.17270704915686,14.001170198122994,16.03405467224365,35.50666666666667,46.3605,7.816666666666666,train
401,MOD-PM-00884,2025-08-30T14:00:00Z,2025-08-30,14,Not Harmattan,-0.4999999999999998,-0.8660254037844388,0,15.336096184861546,15.092486475716688,17.063191062002005,35.393499999999996,46.08533333333333,7.868333333333333,train
402,MOD-PM-00884,2025-08-30T15:00:00Z,2025-08-30,15,Not Harmattan,-0.7071067811865471,-0.7071067811865479,0,17.838615563039642,17.449023541165563,18.98255551505101,35.19864406779661,46.58271186440678,8.068333333333333,train
403,MOD-PM-00884,2025-08-30T16:00:00Z,2025-08-30,16,Not Harmattan,-0.8660254037844384,-0.5000000000000004,0,15.142983091048585,14.885539234626616,16.95930397542453,32.539833333333334,52.3385,8.798333333333334,train
404,MOD-PM-00884,2025-08-30T17:00:00Z,2025-08-30,17,Not Harmattan,-0.9659258262890683,-0.25881904510252063,0,18.35061808899911,17.92778103276153,19.433235720296786,30.661833333333337,58.671,8.4783333333333335,train
405,MOD-PM-00884,2025-08-30T18:00:00Z,2025-08-30,18,Not Harmattan,-1,-1.8369701987210297e-16,0,22.37053121428351,21.501386854221515,23.66419297796436,28.7815,63.980333333333334,10.06,train
406,MOD-PM-00884,2025-08-30T19:00:00Z,2025-08-30,19,Not Harmattan,-0.9659258262890684,0.2588190451025203,0,19.887569924340507,19.38447260112241,20.552826883947663,27.028833333333335,70.068,13.908333333333331,train
407,MOD-PM-00884,2025-08-30T20:00:00Z,2025-08-30,20,Not Harmattan,-0.8660254037844386,0.5000000000000001,0,20.623581634476864,19.985518032575047,21.50599959479243,25.981833333333334,74.66233333333334,12.863333333333332,train
408,MOD-PM-00884,2025-08-30T21:00:00Z,2025-08-30,21,Not Harmattan,-0.7071067811865477,0.7071067811865474,0,16.14556020375337,15.809500854765394,18.295518835881623,25.927333333333333,74.16583333333334,15.31,train
409,MOD-PM-00884,2025-08-30T22:00:00Z,2025-08-30,22,Not Harmattan,-0.5000000000000004,0.8660254037844384,0,14.61303345197664,14.36337115638299,16.744797843206303,25.447,76.199,12.943333333333332,train
410,MOD-PM-00884,2025-08-30T23:00:00Z,2025-08-30,23,Not Harmattan,-0.25881904510252157,0.9659258262890681,0,12.210111115910712,12.123138894974195,14.41252168763744,25.0795,78.70283333333333,12.381666666666666,train
411,MOD-PM-00884,2025-08-31T00:00:00Z,2025-08-31,0,Not Harmattan,0,1,0,12.776175146655596,12.645095351050676,15.008995384453192,25.418833333333332,78.46533333333333,11.091666666666669,train
412,MOD-PM-00884,2025-08-31T01:00:00Z,2025-08-31,1,Not Harmattan,0.25881904510252074,0.9659258262890683,0,12.453613064508453,12.341725355257305,14.770326892122863,24.229833333333332,81.9765,11.751666666666669,train
413,MOD-PM-00884,2025-08-31T02:00:00Z,2025-08-31,2,Not Harmattan,0.49999999999999994,0.8660254037844387,0,10.182974217308912,10.177907934567088,12.70898838476982,23.476666666666667,85.0105,13.39,train
414,MOD-PM-00884,2025-08-31T03:00:00Z,2025-08-31,3,Not Harmattan,0.7071067811865475,0.7071067811865476,0,9.09448522876104,9.120066436140144,12.047723532650195,23.289666666666665,86.19133333333333,12.233333333333333,train
415,MOD-PM-00884,2025-08-31T04:00:00Z,2025-08-31,4,Not Harmattan,0.8660254037844386,0.5000000000000001,0,9.9762188151790685,9.948509505380695,12.845318457161648,24.1665,83.20616666666666,11.708333333333334,train
416,MOD-PM-00884,2025-08-31T05:00:00Z,2025-08-31,5,Not Harmattan,0.9659258262890683,0.25881904510252074,0,9.819505602301282,9.81366770815096,12.3997765467623,24.382666666666665,81.95883333333333,11.885,train
417,MOD-PM-00884,2025-08-31T06:00:00Z,2025-08-31,6,Not Harmattan,1,6.123233995736766e-17,0,10.570423930344424,10.463463191562528,13.58852041665946,24.581833333333332,80.8925,11.258333333333333,train
418,MOD-PM-00884,2025-08-31T07:00:00Z,2025-08-31,7,Not Harmattan,0.9659258262890683,-0.25881904510252063,0,11.189119945791658,11.077321383316916,13.889957316030516,25.289666666666665,78.15966666666667,11.978333333333332,train
419,MOD-PM-00884,2025-08-31T08:00:00Z,2025-08-31,8,Not Harmattan,0.8660254037844387,-0.49999999999999983,0,10.533310326253654,10.496226150712513,13.169858934350817,27.227166666666665,70.726,11.466666666666669,train
420,MOD-PM-00884,2025-08-31T09:00:00Z,2025-08-31,9,Not Harmattan,0.7071067811865476,-0.7071067811865475,0,8.947519434979622,9.082628550934114,11.991039173119711,27.905833333333337,68.0245,9.181666666666668,train
421,MOD-PM-00884,2025-08-31T10:00:00Z,2025-08-31,10,Not Harmattan,0.49999999999999994,-0.8660254037844387,0,9.467660478684715,9.568974767793552,12.336075779194031,29.663,62.123666666666665,7.53,train
422,MOD-PM-00884,2025-08-31T11:00:00Z,2025-08-31,11,Not Harmattan,0.258819045102521,-0.9659258262890682,0,12.781191600834898,12.628434914982629,15.278573998679713,30.685166666666667,58.49466666666667,7.18,train
423,MOD-PM-00884,2025-08-31T12:00:00Z,2025-08-31,12,Not Harmattan,1.2246467991473532e-16,-1,0,15.230240844842212,14.948140919344205,17.104641598675677,32.97966666666667,51.812333333333335,9.395,train
424,MOD-PM-00884,2025-08-31T13:00:00Z,2025-08-31,13,Not Harmattan,-0.2588190451025208,-0.9659258262890683,0,15.768836730141894,15.482544606524645,17.486893612247705,35.523833333333336,45.699,10.175,train
425,MOD-PM-00884,2025-08-31T14:00:00Z,2025-08-31,14,Not Harmattan,-0.4999999999999998,-0.8660254037844388,0,18.53017044285583,18.03086026654052,20.40085211795807,34.792833333333334,46.529,9.268333333333333,train
426,MOD-PM-00884,2025-08-31T15:00:00Z,2025-08-31,15,Not Harmattan,-0.7071067811865471,-0.7071067811865479,0,18.486245880651698,18.052099436770455,19.363119048081348,34.299166666666665,47.141333333333336,10.316666666666666,train
427,MOD-PM-00884,2025-08-31T16:00:00Z,2025-08-31,16,Not Harmattan,-0.8660254037844384,-0.5000000000000004,0,19.759099756333995,19.25748006245591,20.46137653864437,33.86383333333333,47.6955,9.886666666666668,train
428,MOD-PM-00884,2025-08-31T17:00:00Z,2025-08-31,17,Not Harmattan,-0.9659258262890683,-0.25881904510252063,0,21.24798743516883,20.646125484889897,21.808084405716528,31.762833333333333,53.4155,10.283333333333331,train
429,MOD-PM-00884,2025-08-31T18:00:00Z,2025-08-31,18,Not Harmattan,-1,-1.8369701987210297e-16,0,29.85416320574475,28.458927320242065,29.43466709925593,29.079333333333334,60.165333333333336,11.378333333333334,train
430,MOD-PM-00884,2025-08-31T19:00:00Z,2025-08-31,19,Not Harmattan,-0.9659258262890684,0.2588190451025203,0,27.480299598156485,26.397746650617716,27.514320466932432,27.299833333333332,65.7065,17.78,train
431,MOD-PM-00884,2025-08-31T20:00:00Z,2025-08-31,20,Not Harmattan,-0.8660254037844386,0.5000000000000001,0,23.761842741703873,22.971218235324287,23.7576818742516,26.722833333333337,67.84483333333333,18.303333333333335,train
432,MOD-PM-00884,2025-08-31T21:00:00Z,2025-08-31,21,Not Harmattan,-0.7071067811865477,0.7071067811865474,0,27.760221819779563,26.71500675592741,27.054129434346084,26.059833333333337,70.12416666666667,16.338333333333335,train
433,MOD-PM-00884,2025-08-31T22:00:00Z,2025-08-31,22,Not Harmattan,-0.5000000000000004,0.8660254037844384,0,25.123402209581144,24.200608357791403,25.136706305371664,25.435666666666663,73.22516666666667,19.72,train
434,MOD-PM-00884,2025-08-31T23:00:00Z,2025-08-31,23,Not Harmattan,-0.25881904510252157,0.9659258262890681,0,22.660180462912795,21.89640848676799,22.853766244158574,25.0755,75.08783333333334,19.473333333333333,train
435,MOD-PM-00884,2025-09-01T00:00:00Z,2025-09-01,0,Not Harmattan,0,1,0,19.02066138746863,18.466936599513343,19.849811243459055,24.713333333333335,76.21816666666666,18.506666666666668,train
436,MOD-PM-00884,2025-09-01T01:00:00Z,2025-09-01,1,Not Harmattan,0.25881904510252074,0.9659258262890683,0,17.504958110073705,17.00968711816635,18.5951226196392,24.166666666666668,79.02416666666667,16.656666666666666,train
437,MOD-PM-00884,2025-09-01T02:00:00Z,2025-09-01,2,Not Harmattan,0.49999999999999994,0.8660254037844387,0,17.648334895987006,17.0740394953576,18.931372912945484,23.241833333333332,83.52566666666667,16.275,train
438,MOD-PM-00884,2025-09-01T03:00:00Z,2025-09-01,3,Not Harmattan,0.7071067811865475,0.7071067811865476,0,15.827790262793773,15.305974765609458,17.62845438522626,22.68883333333333,86.14833333333333,18.845,train
439,MOD-PM-00884,2025-09-01T04:00:00Z,2025-09-01,4,Not Harmattan,0.8660254037844386,0.5000000000000001,0,14.873338482866023,14.3443636380975,16.97787217237137,22.500166666666665,87.2905,18.998333333333335,train
440,MOD-PM-00884,2025-09-01T05:00:00Z,2025-09-01,5,Not Harmattan,0.9659258262890683,0.25881904510252074,0,13.204572176731917,12.774146396252146,15.56551980307183,22.85333333333333,85.95966666666666,19.253333333333337,train
441,MOD-PM-00884,2025-09-01T06:00:00Z,2025-09-01,6,Not Harmattan,1,6.123233995736766e-17,0,12.635245411561469,12.219811748602307,15.320214168003051,23.212833333333332,83.93066666666667,16.383333333333333,train
442,MOD-PM-00884,2025-09-01T07:00:00Z,2025-09-01,7,Not Harmattan,0.9659258262890683,-0.25881904510252063,0,13.76716955214964,13.44596982342574,16.03234797839662,24.2755,79.98233333333333,14.553333333333333,train
443,MOD-PM-00884,2025-09-01T08:00:00Z,2025-09-01,8,Not Harmattan,0.8660254037844387,-0.49999999999999983,0,12.217024034474871,12.132180933024983,14.909106386239593,26.516333333333332,72.191,13.685,train
444,MOD-PM-00884,2025-09-01T09:00:00Z,2025-09-01,9,Not Harmattan,0.7071067811865476,-0.7071067811865475,0,12.008494520501127,11.969424248110789,14.417057068508711,27.487666666666662,68.11083333333333,10.003333333333334,train
445,MOD-PM-00884,2025-09-01T10:00:00Z,2025-09-01,10,Not Harmattan,0.49999999999999994,-0.8660254037844387,0,14.152192606456138,13.969157535747437,16.083390766599425,29.292333333333332,62.48166666666667,9.053333333333333,train
446,MOD-PM-00884,2025-09-01T11:00:00Z,2025-09-01,11,Not Harmattan,0.258819045102521,-0.9659258262890682,0,12.28629596474759,12.225564023872916,14.656247050625634,33.30083333333334,49.5985,9.791666666666666,train
447,MOD-PM-00884,2025-09-01T12:00:00Z,2025-09-01,12,Not Harmattan,1.2246467991473532e-16,-1,0,13.37425475895131,13.257953147105832,15.47738802913776,34.6565,45.099833333333336,7.575,train
448,MOD-PM-00884,2025-09-01T13:00:00Z,2025-09-01,13,Not Harmattan,-0.2588190451025208,-0.9659258262890683,0,14.947769611949164,14.746060988098494,16.57564551970078,34.91016666666667,43.288666666666664,7.863333333333333,train
449,MOD-PM-00884,2025-09-01T14:00:00Z,2025-09-01,14,Not Harmattan,-0.4999999999999998,-0.8660254037844388,0,16.02269786054079,15.704613213376248,17.425436831033863,32.23166666666667,50.76416666666667,8.285,train
450,MOD-PM-00884,2025-09-01T15:00:00Z,2025-09-01,15,Not Harmattan,-0.7071067811865471,-0.7071067811865479,0,18.485634117946905,17.988593548247792,19.621177478840423,31.271833333333333,53.1795,9.626666666666669,train
451,MOD-PM-00884,2025-09-01T16:00:00Z,2025-09-01,16,Not Harmattan,-0.8660254037844384,-0.5000000000000004,0,19.313777291425076,18.751395268915388,20.797958689087576,31.057,53.80233333333334,10.753333333333334,train
452,MOD-PM-00884,2025-09-01T17:00:00Z,2025-09-01,17,Not Harmattan,-0.9659258262890683,-0.25881904510252063,0,23.235971520663885,22.50058977397015,23.419140186428475,30.460166666666662,56.17733333333334,11.201666666666666,train
453,MOD-PM-00884,2025-09-01T18:00:00Z,2025-09-01,18,Not Harmattan,-1,-1.8369701987210297e-16,0,21.862421503772673,21.16804346420872,22.45884044850028,27.588166666666663,65.06116666666667,12.345,train
454,MOD-PM-00884,2025-09-01T19:00:00Z,2025-09-01,19,Not Harmattan,-0.9659258262890684,0.2588190451025203,0,27.735710527407527,26.660504428697863,26.903482096904185,25.665166666666668,71.87316666666666,13.171666666666669,train
455,MOD-PM-00884,2025-09-01T20:00:00Z,2025-09-01,20,Not Harmattan,-0.8660254037844386,0.5000000000000001,0,20.608736192840556,20.04007807494108,21.29514389108035,24.858833333333333,75.86766666666666,18.12,train
456,MOD-PM-00884,2025-09-01T21:00:00Z,2025-09-01,21,Not Harmattan,-0.7071067811865477,0.7071067811865474,0,19.012586119765363,18.527979975545584,19.934608643303097,24.533333333333335,77.825,15.458333333333334,train
457,MOD-PM-00884,2025-09-01T22:00:00Z,2025-09-01,22,Not Harmattan,-0.5000000000000004,0.8660254037844384,0,19.05932479041154,18.59360208573971,19.879346528645137,24.365666666666662,78.96633333333334,15.296666666666669,train
458,MOD-PM-00884,2025-09-01T23:00:00Z,2025-09-01,23,Not Harmattan,-0.25881904510252157,0.9659258262890681,0,19.889751877987603,19.347919681342628,20.3925240840934,24.079833333333333,80.44133333333333,15.376666666666669,train
459,MOD-PM-00884,2025-09-02T00:00:00Z,2025-09-02,0,Not Harmattan,0,1,0,20.67929282479334,20.102198800187885,21.146329669251923,23.986,81.2115,16.626666666666665,train
460,MOD-PM-00884,2025-09-02T01:00:00Z,2025-09-02,1,Not Harmattan,0.25881904510252074,0.9659258262890683,0,19.817930936444917,19.272120468746657,20.208327570380742,23.368166666666667,83.98383333333334,17.291666666666668,train
461,MOD-PM-00884,2025-09-02T02:00:00Z,2025-09-02,2,Not Harmattan,0.49999999999999994,0.8660254037844387,0,16.708646989334927,16.336786341778193,17.85365895943003,23.066333333333333,85.3355,18.148333333333333,train
462,MOD-PM-00884,2025-09-02T03:00:00Z,2025-09-02,3,Not Harmattan,0.7071067811865475,0.7071067811865476,0,17.075928925202433,16.633942341209004,18.10746645829234,22.902166666666663,86.06233333333333,16.766666666666666,train
463,MOD-PM-00884,2025-09-02T04:00:00Z,2025-09-02,4,Not Harmattan,0.8660254037844386,0.5000000000000001,0,18.45943028209161,17.868796163264257,19.456181270906836,22.763,87.349,17.955,train
464,MOD-PM-00884,2025-09-02T05:00:00Z,2025-09-02,5,Not Harmattan,0.9659258262890683,0.25881904510252074,0,18.25381683701071,17.652364401410274,19.21149194194949,22.604,87.68033333333334,20.215,train
465,MOD-PM-00884,2025-09-02T06:00:00Z,2025-09-02,6,Not Harmattan,1,6.123233995736766e-17,0,16.286877388560534,15.815253130036004,17.86069117018862,22.857833333333332,86.97933333333333,20.536666666666665,train
466,MOD-PM-00884,2025-09-02T07:00:00Z,2025-09-02,7,Not Harmattan,0.9659258262890683,-0.25881904510252063,0,19.00312418993123,18.441503462698147,20.11245246325182,25.116833333333332,80.058,18.231666666666666,train
467,MOD-PM-00884,2025-09-02T08:00:00Z,2025-09-02,8,Not Harmattan,0.8660254037844387,-0.49999999999999983,0,16.01180848439548,15.692242935787617,17.486672374156424,28.643833333333333,68.07933333333334,17.138333333333332,train
468,MOD-PM-00884,2025-09-02T09:00:00Z,2025-09-02,9,Not Harmattan,0.7071067811865476,-0.7071067811865475,0,12.310542159947548,12.258788704114856,14.678876546819572,31.655,56.36,12.648333333333332,train
469,MOD-PM-00884,2025-09-02T10:00:00Z,2025-09-02,10,Not Harmattan,0.49999999999999994,-0.8660254037844387,0,12.082803297043307,12.01105609990208,14.779192218494927,34.201166666666666,48.46933333333333,8.878333333333334,train
470,MOD-PM-00884,2025-09-02T11:00:00Z,2025-09-02,11,Not Harmattan,0.258819045102521,-0.9659258262890682,0,16.80436746054486,16.469396487063484,18.22284212289565,36.63916666666667,42.14033333333333,7.988333333333333,train
471,MOD-PM-00884,2025-09-02T12:00:00Z,2025-09-02,12,Not Harmattan,1.2246467991473532e-16,-1,0,18.840449203837455,18.366701897461574,19.931100439284204,37.803,38.28933333333333,8.753333333333334,train
472,MOD-PM-00884,2025-09-02T13:00:00Z,2025-09-02,13,Not Harmattan,-0.2588190451025208,-0.9659258262890683,0,12.18529394218628,12.089048487684838,14.745579831340946,36.693333333333335,39.86266666666667,8.275,train
473,MOD-PM-00884,2025-09-02T14:00:00Z,2025-09-02,14,Not Harmattan,-0.4999999999999998,-0.8660254037844388,0,13.97408809100076,13.811133492025782,15.814412655763528,39.2625,34.5435,8.411666666666667,train
474,MOD-PM-00884,2025-09-02T15:00:00Z,2025-09-02,15,Not Harmattan,-0.7071067811865471,-0.7071067811865479,0,11.564048915469076,11.55452937023141,13.802046780187728,41.43566666666667,30.6505,6.83,train
